파일명	파일명 재정리	시청각기록물 등록번호	제목	유형	MIME 유형	Image 사이즈	재생시간	생산일	생산자	제공일	제공자	수집일	수집자	주제어(사업명)	주제어(약어)	주제어(단위과제)	주제어(1차)	주제어(2차)	위도/경도
양평_20180211_폐역사(석불역)_이지혜-16.jpg	M-A320608.jpg	M-A320608	폐역사(석불역)	사진류	image/jpeg	2994x2000		2018-02-20	이지혜	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	양평군	풍경	37.515362/127.579866
양평_20180417_폐역사(석불역)_이지혜-67.jpg	M-A320625.jpg	M-A320625	폐역사(석불역)	사진류	image/jpeg	2994x2000		2018-04-17	이지혜	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	양평군	풍경	37.515362/127.579883
양평_20180211_폐역사(판대역)_이지혜-18.jpg	M-A320609.jpg	M-A320609	폐역사(판대역)	사진류	image/jpeg	2994x2000		2018-02-11	이지혜	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	양평군	풍경	37.515362/127.579867
평택/2018/0421/포승읍만호리/김승희(112)-59.jpg	M-A320970.jpg	M-A320970	포승읍만호리 	사진류	image/jpeg	2998x2000		2018-04-21	김승희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	평택시	풍경	37.008653/126.976656
포천_20180321_포천 송우리 케이티씨 주식회사 옆(8).jpg	M-A320977.jpg	M-A320977	포천 송우리 케이티씨 주식회사 옆 	사진류	image/jpeg	3020x2000		2018-03-21	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249456
포천_20180402_포천 신읍동 20(39).jpg	M-A320984.jpg	M-A320984	포천 신읍동 20 	사진류	image/jpeg	3000x2000		2018-04-02	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249463
포천_20180402_포천 신읍동 23-3(25).jpg	M-A320985.jpg	M-A320985	포천 신읍동 23-3 	사진류	image/jpeg	3000x2000		2018-04-02	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249464
포천_20180402_포천 신읍동 거목(26).jpg	M-A320986.jpg	M-A320986	포천 신읍동 거목 	사진류	image/jpeg	3000x2000		2018-04-02	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249465
포천_20180402_포천 신읍동 중앙로 110번길(28).jpg	M-A320987.jpg	M-A320987	포천 신읍동 중앙로 110번길 	사진류	image/jpeg	3000x2000		2018-04-02	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249466
포천_20180402_포천 신읍동 중앙로 110번길(31).jpg	M-A320988.jpg	M-A320988	포천 신읍동 중앙로 110번길 	사진류	image/jpeg	3000x2000		2018-04-02	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249467
포천_20180402_포천 신읍동 태양사 세탁소 골목(15).jpg	M-A320989.jpg	M-A320989	포천 신읍동 태양사 세탁소 골목 	사진류	image/jpeg	3000x2000		2018-04-02	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249468
포천_20180128_포천 일동(1).jpg	M-A320975.jpg	M-A320975	포천 일동 	사진류	image/jpeg	3000x2000		2018-01-28	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249454
포천_20180128_포천 일동용사의집(7).jpg	M-A320976.jpg	M-A320976	포천 일동용사의집 	사진류	image/jpeg	3020x2000		2018-01-28	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249455
포천_1981_83_최광호.tif	M-A321620.tif	M-A321620	포천_1981	사진류	image/tiff	5600x3762		1980-01-24	최광호	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	대여작품	경기도의 80년대초	풍경	
포천2_1981_83_최광호.tif	M-A321621.tif	M-A321621	포천_1981	사진류	image/tiff	3758x5596		1980-01-21	최광호	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	대여작품	경기도의 80년대초	풍경	
포천_20180324_포천일동 공용주차장 옆 (1).jpg	M-A320978.jpg	M-A320978	포천일동 공용주차장 옆 	사진류	image/jpeg	3000x2000		2018-03-24	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249457
포천_20180324_포천일동 공용주차장 옆 (3).jpg	M-A320979.jpg	M-A320979	포천일동 공용주차장 옆 	사진류	image/jpeg	3000x2000		2018-03-24	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249458
포천_20180324_포천일동 화동로 (10).jpg	M-A320980.jpg	M-A320980	포천일동 화동로 	사진류	image/jpeg	3000x2000		2018-03-24	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249459
포천_20180324_포천일동 화동로 (11).jpg	M-A320981.jpg	M-A320981	포천일동 화동로 	사진류	image/jpeg	3000x2000		2018-03-24	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249460
포천_20180324_포천일동 화동로 (12).jpg	M-A320982.jpg	M-A320982	포천일동 화동로 	사진류	image/jpeg	3000x2000		2018-03-24	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249461
포천_20180324_포천일동시장 앞(2).jpg	M-A320983.jpg	M-A320983	포천일동시장 앞	사진류	image/jpeg	3000x2000		2018-03-24	김선희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	포천시	풍경	37.970212/127.249462
김윤섭 01_광명 풀씨학교0417_경기도의아이들3367.JPG	M-A321136.jpg	M-A321136	풀씨학교	사진류	image/jpeg	5849x3899		2018:04:17 14:23:46	김윤섭	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	아이들	인물	
김윤섭 15_광명 풀씨학교0417_경기도의아이들3383.JPG	M-A321150.jpg	M-A321150	풀씨학교	사진류	image/jpeg	5724x3816		2018:04:17 14:29:12	김윤섭	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	아이들	인물	
김윤섭 22_광명 풀씨학교0419_경기도의아이들3901.JPG	M-A321157.jpg	M-A321157	풀씨학교	사진류	image/jpeg	5756x3837		2018:04:19 11:02:35	김윤섭	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	아이들	인물	
김윤섭 08_광명 풀씨학교0508_경기도의아이들6827.JPG	M-A321143.jpg	M-A321143	풀씨학교	사진류	image/jpeg	5511x3674		2018:05:08 11:32:13	김윤섭	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	아이들	인물	
김윤섭 10_광명 풀씨학교0508_경기도의아이들7481.JPG	M-A321145.jpg	M-A321145	풀씨학교	사진류	image/jpeg	5043x3362		2018:05:08 16:16:07	김윤섭	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	아이들	인물	
김윤섭 25_광명 풀씨학교0510_경기도의아이들7722.JPG	M-A321160.jpg	M-A321160	풀씨학교	사진류	image/jpeg	5820x3880		2018:05:10 09:30:14	김윤섭	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	아이들	인물	
오산시_20180420_풀향기수목원_정숙희 (11).jpg	M-A320756.jpg	M-A320756	풀향기수목원	사진류	image/jpeg	720x960		2018-04-20	정숙희	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	오산시	풍경	37.162540/127.050808
오산시_20180420_풀향기수목원_정숙희 (12).jpg	M-A320757.jpg	M-A320757	풀향기수목원	사진류	image/jpeg	960x720		2018-04-20	정숙희	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	오산시	풍경	37.162540/127.050809
오산시_20180420_풀향기수목원_정숙희 (14).jpg	M-A320758.jpg	M-A320758	풀향기수목원	사진류	image/jpeg	960x720		2018-04-20	정숙희	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	오산시	풍경	37.162540/127.050810
오산시_20180420_풀향기수목원_정숙희 (16).jpg	M-A320759.jpg	M-A320759	풀향기수목원	사진류	image/jpeg	960x720		2018-04-20	정숙희	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	오산시	풍경	37.162540/127.050811
오산시_20180420_풀향기수목원_정숙희 (19).jpg	M-A320760.jpg	M-A320760	풀향기수목원	사진류	image/jpeg	960x720		2018-04-20	정숙희	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	오산시	풍경	37.162540/127.050812
오산시_20180420_풀향기수목원_정숙희 (6).jpg	M-A320761.jpg	M-A320761	풀향기수목원	사진류	image/jpeg	960x720		2018-04-20	정숙희	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	오산시	풍경	37.162540/127.050813
양평_20180417_풍경_이지혜-68.jpg	M-A320626.jpg	M-A320626	풍경	사진류	image/jpeg	3008x2000		2018-04-11	이지혜	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	양평군	풍경	37.515362/127.579884
안산-20180430-풍도-이광순.jpg	M-A320541.jpg	M-A320541	풍도	사진류	image/jpeg	2998x2000		2018-04-30	이광순	2018-08-07	최연하	2018-08-22	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안산시	풍경	37.323639/126.828859
안산-20180501-풍도11-이광순.jpg	M-A320542.jpg	M-A320542	풍도	사진류	image/jpeg	6369x2000		2018-05-01	이광순	2018-08-07	최연하	2018-08-22	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안산시	풍경	37.323639/126.828860
안산-20180430-풍도2-이광순.jpg	M-A320537.jpg	M-A320537	풍도	사진류	image/jpeg	2998x2000		2018-04-30	이광순	2018-08-07	최연하	2018-08-22	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안산시	풍경	37.323639/126.828855
안산-20180430-풍도-이광순 (2).jpg	M-A320540.jpg	M-A320540	풍도	사진류	image/jpeg	2998x2000		2018-04-30	이광순	2018-08-07	최연하	2018-08-22	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안산시	풍경	37.323639/126.828858
안산-20180430-풍도3-이광순.jpg	M-A320538.jpg	M-A320538	풍도	사진류	image/jpeg	3000x2000		2018-04-30	이광순	2018-08-07	최연하	2018-08-22	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안산시	풍경	37.323639/126.828856
안산-20180430-풍도4-이광순.jpg	M-A320539.jpg	M-A320539	풍도	사진류	image/jpeg	2998x2000		2018-04-30	이광순	2018-08-07	최연하	2018-08-22	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안산시	풍경	37.323639/126.828857
안양_20180101_학의천_신기철_4.jpg	M-A320564.jpg	M-A320564	학의천	사진류	image/jpeg	3000x2000		2018-01-01	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927786
안양_20180404_학의천_신기철_49.jpg	M-A320588.jpg	M-A320588	학의천	사진류	image/jpeg	3000x2000		2018-04-04	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927810
안양_20180225_학의천(인덕원교에서 바라본 풍경)_신기철_23.jpg	M-A320572.jpg	M-A320572	학의천(인덕원교에서 바라본 풍경)	사진류	image/jpeg	3000x2000		2018-02-25	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927794
화성-2014~2018 동탄 전경-한정애j.jpg	M-A321048.jpg	M-A321048	한정애	사진류	image/jpeg	5906x12992		2018-06-15	한정애	2018-08-07	최연하	2018-08-24	이상민	경기천년 기록 아카이브	경기기록	31개 시군	화성시	풍경	37.181173/126.910882
용인 20180412 할미산성 이상임0001.jpg	M-A320830.jpg	M-A320830	할미산성 	사진류	image/jpeg	5694x3796		2018-04-12	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221111
용인 20180412 할미산성 이상임0005.jpg	M-A320831.jpg	M-A320831	할미산성 	사진류	image/jpeg	5476x3650		2018-04-12	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221112
용인 20180412 할미산성 이상임0007.jpg	M-A320832.jpg	M-A320832	할미산성 	사진류	image/jpeg	5760x3840		2018-04-12	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221113
김포-20180316-항공운송_김빈화2.jpg	M-A320243.jpg	M-A320243	항공운송 	사진류	image/jpeg	3000x2000		2018-03-16	김빈화	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	김포시	풍경	37.617502/126.727968
고양_20180429_행주산성 권율동상_황영주_44.jpg	M-A320073.jpg	M-A320073	행주산성 권율동상	사진류	image/jpeg	3000x2000		2018-04-29	황영주	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	고양시	풍경	37.653769/126.781852
고양_20180429_행주산성 신.구대첩비와 대첩비각_황영주_45.jpg	M-A320074.jpg	M-A320074	행주산성 신	사진류	image/jpeg	3000x2000		2018-04-29	황영주	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	고양시	풍경	37.653769/126.781853
고양_20171231_행주산성아래 한강변에서 본 통일염원 바람개비_황영주_41.jpg	M-A320055.jpg	M-A320055	행주산성아래 한강변에서 본 통일염원 바람개비	사진류	image/jpeg	3000x2000		2017-12-31	황영주	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	고양시	풍경	37.653769/126.781834
고양_20171231_행주산성아래서 본 한강변_황영주_42.jpg	M-A320056.jpg	M-A320056	행주산성아래서 본 한강변	사진류	image/jpeg	2999x2000		2017-12-31	황영주	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	고양시	풍경	37.653769/126.781835
과천_20180504_현수막_별양동1_윤재경.jpg	M-A320102.jpg	M-A320102	현수막_별양동	사진류	image/jpeg	1335x2000		2018-05-04	윤재경	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	과천시	풍경	37.437224/126.996446
과천_20180504_현수막_중앙동1_윤재경.jpg	M-A320103.jpg	M-A320103	현수막_중앙동	사진류	image/jpeg	2997x2000		2018-05-04	윤재경	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	과천시	풍경	37.437224/126.996447
연천_20180320_호로고루_KENN_1.jpg	M-A320671.jpg	M-A320671	호로고루	사진류	image/jpeg	2665x2000		2018-03-19	KENN(김병구)	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	연천군	풍경	38.098808/126.988931
연천_20180320_호로고루_KENN_2.jpg	M-A320672.jpg	M-A320672	호로고루	사진류	image/jpeg	2665x2000		2018-03-19	KENN(김병구)	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	연천군	풍경	38.098808/126.988932
연천_20180320_호로고루_KENN_3.jpg	M-A320673.jpg	M-A320673	호로고루	사진류	image/jpeg	2665x2000		2018-03-19	KENN(김병구)	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	연천군	풍경	38.098808/126.988933
연천_20180320_호로고루_KENN_4.jpg	M-A320674.jpg	M-A320674	호로고루	사진류	image/jpeg	2665x2000		2018-03-19	KENN(김병구)	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	연천군	풍경	38.098808/126.988934
가평20180221_호명호수_김건우_13.jpg	M-A320007.jpg	M-A320007	호명호수	사진류	image/jpeg	3000x2000		2018-02-21	김건우	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	가평군	풍경	37.824161/127.455948
가평20180221_호명호수_김건우_15.jpg	M-A320008.jpg	M-A320008	호명호수	사진류	image/jpeg	3001x2000		2018-02-21	김건우	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	가평군	풍경	37.824161/127.455949
가평20180221_호명호수_김건우_16.jpg	M-A320009.jpg	M-A320009	호명호수	사진류	image/jpeg	3000x2000		2018-02-21	김건우	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	가평군	풍경	37.824161/127.455950
이천_20180212_호법면 안평리 첫모내기(안승권)_석정_24.jpg	M-A320899.jpg	M-A320899	호법면 안평리 첫모내기(안승권)	사진류	image/jpeg	3043x2000		2018-02-12	석정	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	이천시	풍경	37.209270/127.479132
